epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
549,3275.36,0.19328,0.20578,0.16106,0.86856,0.99932,0.9881,0.99477,0.9907,0.99932,0.9881,0.99477,0.99355,0.18837,0.19537,0.16739,0.88939,0.00091496,0.00091496,0.00091496
550,3281.26,0.23725,0.23688,0.18372,0.90444,0.9993,0.9881,0.99477,0.98898,0.9993,0.9881,0.99488,0.99339,0.19125,0.19688,0.1664,0.8916,0.00091298,0.00091298,0.00091298
551,3287.15,0.23285,0.26288,0.17995,0.89464,0.99935,1,0.995,0.9919,0.99935,1,0.995,0.99382,0.18541,0.20379,0.15691,0.91065,0.000911,0.000911,0.000911
552,3293.22,0.21178,0.23318,0.17227,0.88346,0.9993,1,0.995,0.98823,0.9993,1,0.995,0.99359,0.20382,0.20675,0.15796,0.94322,0.00090902,0.00090902,0.00090902
553,3299.12,0.23119,0.24269,0.19157,0.87762,0.9993,1,0.995,0.98953,0.9993,1,0.995,0.99433,0.20382,0.20156,0.17465,0.92805,0.00090704,0.00090704,0.00090704
554,3305.03,0.22208,0.22034,0.18073,0.9052,0.9992,1,0.995,0.99186,0.9992,1,0.995,0.99434,0.19349,0.19916,0.18651,0.91231,0.00090506,0.00090506,0.00090506
555,3310.97,0.22417,0.21723,0.17366,0.90303,0.99914,1,0.995,0.98926,0.99914,1,0.995,0.99331,0.19898,0.20399,0.18454,0.91572,0.00090308,0.00090308,0.00090308
556,3316.91,0.20574,0.21672,0.17076,0.87803,0.99604,1,0.995,0.99085,0.99604,1,0.995,0.99441,0.18683,0.20221,0.16994,0.90172,0.0009011,0.0009011,0.0009011
557,3322.82,0.2235,0.22781,0.18428,0.87559,0.99928,1,0.995,0.98856,0.99928,1,0.995,0.99436,0.18895,0.20906,0.16751,0.90927,0.00089912,0.00089912,0.00089912
558,3328.72,0.21735,0.23018,0.17377,0.87348,0.99941,1,0.995,0.99224,0.99941,1,0.995,0.99219,0.18131,0.20566,0.15142,0.90029,0.00089714,0.00089714,0.00089714
559,3334.62,0.20378,0.2293,0.17212,0.86523,0.99946,1,0.995,0.99083,0.99946,1,0.995,0.99242,0.18645,0.20756,0.15156,0.89172,0.00089516,0.00089516,0.00089516
560,3340.55,0.20732,0.24236,0.17826,0.8657,0.99921,1,0.995,0.99133,0.99921,1,0.995,0.99233,0.18039,0.21359,0.15491,0.88099,0.00089318,0.00089318,0.00089318
561,3346.44,0.20547,0.21288,0.16247,0.88448,0.99769,1,0.995,0.99217,0.99769,1,0.995,0.99265,0.174,0.21073,0.15414,0.8776,0.0008912,0.0008912,0.0008912
562,3352.58,0.2063,0.22798,0.15937,0.87494,0.99928,1,0.995,0.98825,0.99928,1,0.995,0.99236,0.1769,0.1999,0.14526,0.87647,0.00088922,0.00088922,0.00088922
563,3358.48,0.18972,0.23308,0.15346,0.87129,0.99927,1,0.995,0.98729,0.99927,1,0.995,0.99406,0.17661,0.19804,0.14797,0.87971,0.00088724,0.00088724,0.00088724
564,3364.41,0.19364,0.22041,0.15091,0.88032,0.98806,1,0.995,0.99256,0.98806,1,0.995,0.99185,0.16903,0.20359,0.14957,0.8791,0.00088526,0.00088526,0.00088526
565,3370.32,0.21581,0.24611,0.18261,0.8917,0.9875,1,0.99488,0.9874,0.9875,1,0.99488,0.99191,0.17839,0.19766,0.14917,0.88586,0.00088328,0.00088328,0.00088328
566,3376.24,0.21621,0.23405,0.1719,0.8764,0.99929,1,0.995,0.98622,0.99929,1,0.995,0.99306,0.19112,0.19124,0.15517,0.90126,0.0008813,0.0008813,0.0008813
567,3382.17,0.21928,0.2244,0.16942,0.89105,0.9993,1,0.995,0.98849,0.9993,1,0.995,0.99299,0.19936,0.19857,0.1501,0.91867,0.00087932,0.00087932,0.00087932
568,3388.16,0.20999,0.23636,0.17668,0.87369,0.99887,1,0.995,0.9885,0.99887,1,0.995,0.99044,0.20477,0.20839,0.15525,0.92549,0.00087734,0.00087734,0.00087734
569,3394.08,0.22434,0.24232,0.17341,0.86701,0.99912,1,0.995,0.98868,0.99912,1,0.995,0.9915,0.2172,0.21966,0.15284,0.9844,0.00087536,0.00087536,0.00087536
570,3399.97,0.22223,0.24887,0.17402,0.88205,0.99871,1,0.995,0.98495,0.99871,1,0.995,0.99198,0.22005,0.22472,0.15127,0.99829,0.00087338,0.00087338,0.00087338
571,3405.88,0.18007,0.19273,0.15452,0.86142,0.99921,1,0.995,0.98975,0.99921,1,0.995,0.9924,0.20293,0.21871,0.16782,0.92835,0.0008714,0.0008714,0.0008714
572,3411.88,0.20299,0.22233,0.16131,0.86252,0.99931,1,0.995,0.99285,0.99931,1,0.995,0.99263,0.17403,0.21271,0.15232,0.8779,0.00086942,0.00086942,0.00086942
573,3417.84,0.19923,0.22918,0.17316,0.87001,0.99928,1,0.995,0.99258,0.99928,1,0.995,0.99239,0.18669,0.20124,0.1617,0.88729,0.00086744,0.00086744,0.00086744
574,3424.03,0.21708,0.24184,0.17558,0.87669,0.9992,1,0.995,0.99301,0.9992,1,0.995,0.992,0.18102,0.20062,0.16075,0.87759,0.00086546,0.00086546,0.00086546
575,3429.99,0.21344,0.23625,0.18386,0.88328,0.99913,1,0.995,0.99371,0.99913,1,0.995,0.99356,0.16646,0.20193,0.15457,0.85572,0.00086348,0.00086348,0.00086348
576,3435.97,0.21098,0.22063,0.1707,0.88677,0.99933,1,0.995,0.99233,0.99933,1,0.995,0.99379,0.16405,0.18736,0.15324,0.85494,0.0008615,0.0008615,0.0008615
577,3442.02,0.2031,0.22426,0.16978,0.86991,0.99937,1,0.995,0.99304,0.99937,1,0.995,0.99461,0.16468,0.19036,0.15477,0.86451,0.00085952,0.00085952,0.00085952
578,3447.98,0.19861,0.22056,0.17383,0.87668,0.99935,1,0.995,0.99167,0.99935,1,0.995,0.99324,0.16817,0.19627,0.15221,0.86981,0.00085754,0.00085754,0.00085754
579,3453.95,0.20616,0.22875,0.16629,0.88351,0.99948,1,0.995,0.9931,0.99948,1,0.995,0.99269,0.17616,0.2095,0.1503,0.88171,0.00085556,0.00085556,0.00085556
580,3459.92,0.20782,0.22954,0.16522,0.87223,0.99937,1,0.995,0.99244,0.99937,1,0.995,0.99156,0.17683,0.21853,0.15402,0.8805,0.00085358,0.00085358,0.00085358
581,3465.88,0.1945,0.20859,0.15695,0.87152,0.99971,1,0.995,0.98905,0.99971,1,0.995,0.99216,0.18065,0.20682,0.15557,0.88148,0.0008516,0.0008516,0.0008516
582,3471.78,0.21147,0.27252,0.17781,0.87673,0.99936,1,0.995,0.99103,0.99936,1,0.995,0.99266,0.17751,0.19212,0.15047,0.87815,0.00084962,0.00084962,0.00084962
583,3477.67,0.20694,0.22996,0.16933,0.90139,0.99932,1,0.995,0.99234,0.99932,1,0.995,0.99272,0.17351,0.18891,0.15328,0.882,0.00084764,0.00084764,0.00084764
584,3483.79,0.20002,0.21544,0.16329,0.87275,0.99922,1,0.995,0.993,0.99922,1,0.995,0.99265,0.17034,0.19387,0.14202,0.88278,0.00084566,0.00084566,0.00084566
585,3489.68,0.21677,0.23035,0.17499,0.88583,0.99636,1,0.995,0.99244,0.99636,1,0.995,0.99273,0.16831,0.20017,0.13727,0.87369,0.00084368,0.00084368,0.00084368
586,3495.58,0.20364,0.23534,0.16231,0.88743,0.99551,1,0.995,0.99332,0.99551,1,0.995,0.99263,0.16197,0.20701,0.14534,0.8726,0.0008417,0.0008417,0.0008417
587,3501.47,0.2148,0.22537,0.17917,0.87919,1,0.99924,0.995,0.99033,1,0.99924,0.995,0.99273,0.16996,0.20257,0.1511,0.88195,0.00083972,0.00083972,0.00083972
588,3507.35,0.2096,0.24067,0.17341,0.87238,1,0.9971,0.995,0.99064,1,0.9971,0.995,0.99297,0.17886,0.19849,0.15554,0.89273,0.00083774,0.00083774,0.00083774
589,3513.23,0.20478,0.23147,0.17112,0.87468,0.99915,1,0.995,0.98987,0.99915,1,0.995,0.99363,0.16941,0.19723,0.146,0.88771,0.00083576,0.00083576,0.00083576
590,3519.11,0.19281,0.22125,0.15486,0.86916,0.99925,1,0.995,0.99175,0.99925,1,0.995,0.99359,0.16407,0.19541,0.14265,0.86784,0.00083378,0.00083378,0.00083378
591,3525.01,0.20896,0.24759,0.1673,0.8748,0.99674,0.9881,0.99477,0.99206,0.99941,1,0.995,0.99342,0.16451,0.20631,0.14411,0.86425,0.0008318,0.0008318,0.0008318
592,3530.94,0.21279,0.24917,0.16552,0.88398,1,0.99925,0.995,0.99323,1,0.99925,0.995,0.99336,0.16581,0.21355,0.14623,0.8699,0.00082982,0.00082982,0.00082982
593,3536.83,0.19452,0.21181,0.15611,0.88668,0.99915,1,0.995,0.99401,0.99915,1,0.995,0.99381,0.15948,0.21526,0.13581,0.86463,0.00082784,0.00082784,0.00082784
594,3542.85,0.18329,0.19588,0.1534,0.86418,0.99923,1,0.995,0.99387,0.99923,1,0.995,0.9938,0.15403,0.21831,0.13809,0.86081,0.00082586,0.00082586,0.00082586
595,3549.23,0.18982,0.20657,0.15251,0.85522,0.99927,1,0.995,0.99398,0.99927,1,0.995,0.99322,0.16004,0.2159,0.14127,0.86176,0.00082388,0.00082388,0.00082388
596,3555.22,0.23874,0.245,0.18418,0.8894,1,0.99892,0.995,0.99449,1,0.99892,0.995,0.99293,0.16403,0.21452,0.14735,0.86411,0.0008219,0.0008219,0.0008219
597,3561.18,0.20734,0.21502,0.17146,0.87411,0.99855,0.97619,0.99342,0.99111,1,0.98761,0.99488,0.99116,0.16384,0.21515,0.16211,0.85939,0.00081992,0.00081992,0.00081992
598,3567.09,0.21441,0.21885,0.17106,0.88511,0.99907,0.97619,0.99311,0.98993,0.99999,0.9881,0.99466,0.99237,0.17062,0.20734,0.16102,0.86335,0.00081794,0.00081794,0.00081794
599,3572.98,0.21099,0.23908,0.1763,0.87552,0.99919,1,0.995,0.99173,0.99919,1,0.995,0.99394,0.16309,0.20056,0.14636,0.85924,0.00081596,0.00081596,0.00081596
600,3578.97,0.19844,0.23727,0.15548,0.86035,0.99932,1,0.995,0.99267,0.99932,1,0.995,0.99437,0.15913,0.19345,0.13835,0.85734,0.00081398,0.00081398,0.00081398
601,3584.94,0.18633,0.22125,0.15203,0.87526,0.9992,1,0.995,0.99227,0.9992,1,0.995,0.99434,0.16028,0.18937,0.1325,0.85784,0.000812,0.000812,0.000812
602,3590.91,0.21415,0.24184,0.16141,0.86326,0.99872,1,0.995,0.99043,0.99872,1,0.995,0.99437,0.16629,0.19184,0.13714,0.86231,0.00081002,0.00081002,0.00081002
603,3596.88,0.20013,0.23395,0.16145,0.86981,0.99899,1,0.995,0.99124,0.99899,1,0.995,0.99442,0.15988,0.19251,0.13526,0.86014,0.00080804,0.00080804,0.00080804
604,3602.86,0.18978,0.22203,0.14603,0.86001,0.99916,1,0.995,0.99037,0.99916,1,0.995,0.9945,0.1575,0.18764,0.1388,0.86516,0.00080606,0.00080606,0.00080606
605,3608.99,0.18303,0.21387,0.14839,0.8745,0.9988,0.9881,0.99488,0.98756,0.9988,0.9881,0.99488,0.99393,0.16654,0.19122,0.14505,0.87165,0.00080408,0.00080408,0.00080408
606,3614.97,0.19801,0.2168,0.1596,0.87728,0.98772,0.9881,0.99477,0.98925,0.98772,0.9881,0.99477,0.99383,0.15902,0.18973,0.13882,0.86578,0.0008021,0.0008021,0.0008021
607,3620.91,0.19546,0.21392,0.16559,0.86023,0.98813,1,0.99488,0.99184,0.98813,1,0.99488,0.99431,0.15695,0.18655,0.13847,0.85731,0.00080012,0.00080012,0.00080012
608,3626.87,0.18838,0.20688,0.15486,0.85948,0.99997,1,0.995,0.98921,0.99997,1,0.995,0.99435,0.17645,0.18498,0.15989,0.86963,0.00079814,0.00079814,0.00079814
609,3633.03,0.19212,0.20135,0.15235,0.8603,0.99934,1,0.995,0.98903,0.99934,1,0.995,0.99465,0.18331,0.18543,0.15863,0.88955,0.00079616,0.00079616,0.00079616
610,3638.98,0.19674,0.2081,0.15543,0.8707,0.99933,1,0.995,0.98959,0.99933,1,0.995,0.99466,0.18387,0.19214,0.15611,0.8961,0.00079418,0.00079418,0.00079418
611,3644.92,0.19202,0.22331,0.16579,0.85773,0.99956,1,0.995,0.98903,0.99956,1,0.995,0.99468,0.18677,0.19314,0.15394,0.90732,0.0007922,0.0007922,0.0007922
612,3650.9,0.19653,0.21038,0.16547,0.86423,0.99964,1,0.995,0.98882,0.99964,1,0.995,0.99467,0.19607,0.18425,0.14981,0.92732,0.00079022,0.00079022,0.00079022
613,3656.84,0.20834,0.2249,0.16209,0.87114,0.99941,0.9881,0.99488,0.98834,1,0.99919,0.995,0.99427,0.18924,0.18094,0.14961,0.92365,0.00078824,0.00078824,0.00078824
614,3662.77,0.19117,0.21026,0.15364,0.87291,0.99929,0.9881,0.99444,0.98975,1,0.99935,0.995,0.99415,0.17621,0.18127,0.16338,0.88752,0.00078626,0.00078626,0.00078626
615,3668.72,0.18515,0.20632,0.14917,0.85753,0.99913,0.9881,0.99413,0.99079,0.99913,0.9881,0.99488,0.99287,0.19123,0.18644,0.1681,0.90566,0.00078428,0.00078428,0.00078428
616,3674.66,0.20764,0.21544,0.1604,0.88852,0.99901,1,0.995,0.9914,0.99901,1,0.995,0.99341,0.20592,0.19376,0.1495,0.97374,0.0007823,0.0007823,0.0007823
617,3680.83,0.19727,0.2237,0.15638,0.86641,0.99905,1,0.995,0.98985,0.99905,1,0.995,0.99297,0.21289,0.1949,0.15035,0.99172,0.00078032,0.00078032,0.00078032
618,3686.79,0.20715,0.21866,0.16718,0.8796,0.99922,1,0.995,0.99037,0.99922,1,0.995,0.99273,0.20633,0.19144,0.14385,0.97696,0.00077834,0.00077834,0.00077834
619,3692.9,0.20921,0.23506,0.16012,0.88714,0.9992,1,0.995,0.99088,0.9992,1,0.995,0.99305,0.20523,0.18915,0.13632,0.97515,0.00077636,0.00077636,0.00077636
620,3698.85,0.19023,0.22739,0.15676,0.87039,0.9993,1,0.995,0.99096,0.9993,1,0.995,0.99351,0.18489,0.18964,0.13601,0.9176,0.00077438,0.00077438,0.00077438
621,3704.77,0.18314,0.19656,0.15201,0.86343,0.9993,1,0.995,0.99244,0.9993,1,0.995,0.99467,0.17877,0.18848,0.14958,0.89993,0.0007724,0.0007724,0.0007724
622,3710.68,0.19139,0.23009,0.14881,0.85813,1,0.9996,0.995,0.99278,1,0.9996,0.995,0.99368,0.17963,0.187,0.14966,0.89526,0.00077042,0.00077042,0.00077042
623,3716.61,0.16954,0.20698,0.13783,0.85851,1,0.99933,0.995,0.98946,1,0.99933,0.995,0.99097,0.19877,0.19144,0.15503,0.94015,0.00076844,0.00076844,0.00076844
624,3722.57,0.19927,0.20615,0.16843,0.87774,1,0.99954,0.995,0.98921,1,0.99954,0.995,0.9919,0.18608,0.20508,0.13525,0.93504,0.00076646,0.00076646,0.00076646
625,3728.68,0.19116,0.22464,0.15076,0.86361,0.99909,0.9881,0.99477,0.98917,0.99912,1,0.995,0.99162,0.20111,0.21568,0.15072,0.9316,0.00076448,0.00076448,0.00076448
626,3734.58,0.19453,0.2219,0.14815,0.86225,0.99835,0.9881,0.99477,0.98865,0.99933,1,0.995,0.99164,0.18478,0.21231,0.16009,0.87637,0.0007625,0.0007625,0.0007625
627,3740.5,0.20593,0.23071,0.15544,0.89077,0.99865,0.9881,0.99488,0.99103,1,0.99956,0.995,0.99241,0.17507,0.19796,0.1541,0.87323,0.00076052,0.00076052,0.00076052
628,3746.69,0.2023,0.22067,0.1647,0.88703,0.99944,1,0.995,0.9913,0.99944,1,0.995,0.99363,0.17457,0.19482,0.14675,0.88182,0.00075854,0.00075854,0.00075854
629,3752.65,0.20241,0.21969,0.16139,0.86325,0.99939,1,0.995,0.99211,0.99939,1,0.995,0.99308,0.16819,0.195,0.14404,0.88084,0.00075656,0.00075656,0.00075656
630,3758.73,0.18247,0.21398,0.14857,0.87264,0.99941,1,0.995,0.99231,0.99941,1,0.995,0.99313,0.1603,0.1922,0.1402,0.86661,0.00075458,0.00075458,0.00075458
631,3764.63,0.18529,0.20037,0.14358,0.87267,0.99939,1,0.995,0.99303,0.99939,1,0.995,0.99279,0.16352,0.18832,0.14059,0.8681,0.0007526,0.0007526,0.0007526
632,3770.58,0.19549,0.20739,0.16092,0.86191,0.99935,1,0.995,0.99252,0.99935,1,0.995,0.99394,0.18026,0.1867,0.15693,0.89387,0.00075062,0.00075062,0.00075062
633,3776.54,0.20698,0.24312,0.15561,0.88088,0.99933,1,0.995,0.99145,0.99933,1,0.995,0.9946,0.19074,0.18726,0.14538,0.93731,0.00074864,0.00074864,0.00074864
634,3782.5,0.24074,0.23566,0.18609,0.90433,0.99933,1,0.995,0.99137,0.99933,1,0.995,0.99367,0.19775,0.18715,0.15131,0.97313,0.00074666,0.00074666,0.00074666
635,3788.47,0.21379,0.21838,0.17084,0.88888,0.99882,1,0.995,0.9917,0.99882,1,0.995,0.99368,0.21146,0.18755,0.15771,0.98787,0.00074468,0.00074468,0.00074468
636,3794.46,0.20287,0.21342,0.16461,0.8892,0.99752,1,0.995,0.99089,0.99752,1,0.995,0.99459,0.20481,0.18826,0.14404,0.94525,0.0007427,0.0007427,0.0007427
637,3800.36,0.18953,0.20383,0.15928,0.85827,0.99883,1,0.995,0.99071,0.99883,1,0.995,0.99323,0.20302,0.19062,0.14526,0.9164,0.00074072,0.00074072,0.00074072
638,3806.49,0.18367,0.19362,0.15084,0.8591,0.99948,1,0.995,0.99013,0.99948,1,0.995,0.99359,0.20178,0.19168,0.14961,0.9122,0.00073874,0.00073874,0.00073874
639,3812.43,0.19901,0.21245,0.154,0.87667,0.99938,1,0.995,0.99116,0.99938,1,0.995,0.99366,0.19249,0.19038,0.14435,0.9074,0.00073676,0.00073676,0.00073676
640,3818.4,0.20093,0.23814,0.16761,0.87587,0.99933,1,0.995,0.99013,0.99933,1,0.995,0.99308,0.1936,0.19262,0.17002,0.90446,0.00073478,0.00073478,0.00073478
641,3824.36,0.2083,0.2262,0.16196,0.89427,0.99867,1,0.995,0.99095,0.99867,1,0.995,0.99279,0.19078,0.19707,0.16401,0.90091,0.0007328,0.0007328,0.0007328
642,3830.29,0.20556,0.2214,0.1629,0.88008,0.99867,1,0.995,0.99232,0.99867,1,0.995,0.99314,0.19272,0.19197,0.15141,0.90746,0.00073082,0.00073082,0.00073082
643,3836.25,0.18899,0.22103,0.15392,0.85452,0.99886,1,0.995,0.99335,0.99886,1,0.995,0.993,0.1899,0.18726,0.14324,0.91499,0.00072884,0.00072884,0.00072884
644,3842.2,0.20248,0.21663,0.15989,0.86803,0.99911,1,0.995,0.99343,0.99911,1,0.995,0.99279,0.19251,0.1946,0.14915,0.93713,0.00072686,0.00072686,0.00072686
645,3848.14,0.19356,0.21113,0.15793,0.86747,0.99935,1,0.995,0.99282,0.99935,1,0.995,0.99268,0.19371,0.19701,0.14846,0.93385,0.00072488,0.00072488,0.00072488
646,3854.08,0.18054,0.19635,0.15632,0.8662,1,0.99907,0.995,0.99067,1,0.99907,0.995,0.99422,0.19293,0.19251,0.1462,0.91284,0.0007229,0.0007229,0.0007229
647,3860,0.20394,0.23111,0.16505,0.87362,0.99954,1,0.995,0.99039,0.99954,1,0.995,0.99433,0.18879,0.18784,0.15713,0.89575,0.00072092,0.00072092,0.00072092
648,3865.96,0.20373,0.21724,0.16419,0.87002,1,0.99947,0.995,0.99005,1,0.99947,0.995,0.99297,0.17325,0.18618,0.14248,0.87597,0.00071894,0.00071894,0.00071894
649,3872.09,0.20408,0.216,0.15892,0.88056,0.99962,1,0.995,0.98869,0.99962,1,0.995,0.99341,0.18322,0.18925,0.14252,0.90627,0.00071696,0.00071696,0.00071696
650,3878.2,0.19981,0.22694,0.15403,0.86803,0.99943,1,0.995,0.99006,0.99943,1,0.995,0.99331,0.18394,0.19328,0.15563,0.91681,0.00071498,0.00071498,0.00071498
651,3884.13,0.24098,0.2338,0.18307,0.90277,0.99973,1,0.995,0.99027,0.99973,1,0.995,0.99353,0.18291,0.19141,0.14646,0.91347,0.000713,0.000713,0.000713
652,3890.09,0.20065,0.21405,0.16246,0.85589,0.9992,1,0.995,0.99177,0.9992,1,0.995,0.99354,0.17645,0.18943,0.14347,0.9054,0.00071102,0.00071102,0.00071102
653,3896.02,0.19089,0.20835,0.15727,0.86103,0.99903,1,0.995,0.99202,0.99903,1,0.995,0.9935,0.17994,0.18805,0.14451,0.89388,0.00070904,0.00070904,0.00070904
654,3901.95,0.21272,0.22436,0.17338,0.88925,0.9993,1,0.995,0.99201,0.9993,1,0.995,0.99366,0.17747,0.18642,0.16948,0.87993,0.00070706,0.00070706,0.00070706
655,3907.86,0.19413,0.20228,0.15427,0.87501,0.99929,1,0.995,0.99138,0.99929,1,0.995,0.99353,0.17476,0.18975,0.16092,0.8795,0.00070508,0.00070508,0.00070508
656,3913.79,0.18369,0.20335,0.14367,0.88768,0.99924,1,0.995,0.99338,0.99924,1,0.995,0.99304,0.17261,0.19682,0.15818,0.87278,0.0007031,0.0007031,0.0007031
657,3919.71,0.20823,0.22068,0.16627,0.86703,0.99927,1,0.995,0.995,0.99927,1,0.995,0.99261,0.16534,0.19928,0.14147,0.86367,0.00070112,0.00070112,0.00070112
658,3925.67,0.17448,0.19811,0.13749,0.86129,0.9993,1,0.995,0.99409,0.9993,1,0.995,0.99173,0.16311,0.2015,0.13131,0.86015,0.00069914,0.00069914,0.00069914
659,3931.59,0.17951,0.20936,0.14085,0.87071,0.99935,1,0.995,0.99382,0.99935,1,0.995,0.99186,0.16653,0.19639,0.1312,0.8666,0.00069716,0.00069716,0.00069716
660,3937.52,0.18334,0.19778,0.14657,0.85149,0.99936,1,0.995,0.99311,0.99936,1,0.995,0.99229,0.16489,0.1864,0.13382,0.86112,0.00069518,0.00069518,0.00069518
661,3943.76,0.18867,0.19431,0.15156,0.85144,0.99937,1,0.995,0.99115,0.99937,1,0.995,0.99372,0.19806,0.18738,0.15718,0.89797,0.0006932,0.0006932,0.0006932
662,3949.71,0.21508,0.2413,0.16877,0.90003,0.99934,1,0.995,0.98903,0.99934,1,0.995,0.99422,0.19753,0.18977,0.17202,0.90421,0.00069122,0.00069122,0.00069122
663,3955.89,0.1912,0.20605,0.14787,0.8808,0.99926,1,0.995,0.99092,0.99926,1,0.995,0.99329,0.18543,0.19062,0.16041,0.88839,0.00068924,0.00068924,0.00068924
664,3961.84,0.20606,0.21797,0.16364,0.87467,0.99929,1,0.995,0.99134,0.99929,1,0.995,0.99314,0.16841,0.19113,0.15683,0.87475,0.00068726,0.00068726,0.00068726
665,3967.78,0.18791,0.2221,0.15246,0.86447,0.99935,1,0.995,0.99195,0.99935,1,0.995,0.99302,0.16189,0.18954,0.14144,0.86888,0.00068528,0.00068528,0.00068528
666,3973.72,0.19216,0.22199,0.15681,0.86635,0.99928,1,0.995,0.99403,0.99928,1,0.995,0.99307,0.15565,0.18536,0.14172,0.86302,0.0006833,0.0006833,0.0006833
667,3979.6,0.19521,0.20701,0.16226,0.8731,0.99922,1,0.995,0.99132,0.99922,1,0.995,0.99336,0.15542,0.18315,0.13865,0.85493,0.00068132,0.00068132,0.00068132
668,3985.5,0.19462,0.21914,0.16475,0.87619,0.99906,1,0.995,0.99118,0.99906,1,0.995,0.99328,0.1915,0.19161,0.14573,0.94008,0.00067934,0.00067934,0.00067934
669,3991.39,0.19738,0.2579,0.15085,0.89653,0.99871,1,0.995,0.99114,0.99871,1,0.995,0.99281,0.19725,0.19604,0.15108,0.9941,0.00067736,0.00067736,0.00067736
670,3997.27,0.18794,0.20987,0.15659,0.86256,0.99857,1,0.995,0.98923,0.99857,1,0.995,0.99321,0.20383,0.19267,0.15511,1.03463,0.00067538,0.00067538,0.00067538
671,4003.3,0.18993,0.21393,0.1484,0.88386,1,0.99945,0.995,0.99053,1,0.99945,0.995,0.99463,0.19658,0.19117,0.14283,1.03279,0.0006734,0.0006734,0.0006734
672,4009.42,0.18582,0.21242,0.14428,0.86792,0.99917,0.9881,0.99477,0.99166,0.99917,0.9881,0.99477,0.99239,0.18336,0.1939,0.15666,0.92369,0.00067142,0.00067142,0.00067142
673,4015.31,0.19439,0.22277,0.15899,0.86468,0.9991,0.9881,0.99488,0.99383,0.9991,0.9881,0.99488,0.99274,0.1591,0.19341,0.13895,0.87807,0.00066944,0.00066944,0.00066944
674,4021.2,0.20311,0.19903,0.15975,0.89126,0.99891,0.9881,0.99488,0.9946,0.99891,0.9881,0.99488,0.99342,0.14893,0.19374,0.13169,0.84167,0.00066746,0.00066746,0.00066746
675,4027.13,0.17378,0.19965,0.14636,0.85613,1,0.99886,0.995,0.9947,1,0.99886,0.995,0.99347,0.14735,0.19278,0.13095,0.84205,0.00066548,0.00066548,0.00066548
676,4033.09,0.19764,0.21165,0.15669,0.86715,0.99993,1,0.995,0.99471,0.99993,1,0.995,0.99363,0.1572,0.19036,0.13673,0.85119,0.0006635,0.0006635,0.0006635
677,4039.02,0.18293,0.1905,0.1535,0.86673,0.99859,1,0.995,0.99269,0.99859,1,0.995,0.99365,0.1654,0.19093,0.1421,0.86205,0.00066152,0.00066152,0.00066152
678,4044.9,0.19522,0.20663,0.15997,0.87685,0.99861,1,0.995,0.99404,0.99861,1,0.995,0.99362,0.16604,0.18808,0.14165,0.8651,0.00065954,0.00065954,0.00065954
679,4050.79,0.18522,0.22179,0.15795,0.85266,0.99893,1,0.995,0.99342,0.99893,1,0.995,0.99335,0.16503,0.18678,0.13243,0.86253,0.00065756,0.00065756,0.00065756
680,4056.67,0.2073,0.21757,0.16708,0.89748,0.99909,1,0.995,0.99251,0.99909,1,0.995,0.99326,0.19272,0.18695,0.13871,0.88274,0.00065558,0.00065558,0.00065558
681,4062.74,0.19004,0.21744,0.15991,0.85905,0.99927,1,0.995,0.99182,0.99927,1,0.995,0.99326,0.17265,0.18533,0.15236,0.86181,0.0006536,0.0006536,0.0006536
682,4068.93,0.18978,0.20598,0.15237,0.86799,0.99929,1,0.995,0.99329,0.99929,1,0.995,0.99336,0.15464,0.18586,0.12973,0.85426,0.00065162,0.00065162,0.00065162
683,4074.88,0.19637,0.22464,0.15401,0.87897,0.9993,1,0.995,0.9947,0.9993,1,0.995,0.99339,0.156,0.18331,0.12858,0.8558,0.00064964,0.00064964,0.00064964
684,4080.85,0.21756,0.2334,0.16662,0.88155,0.99935,1,0.995,0.99475,0.99935,1,0.995,0.99342,0.16056,0.18154,0.13335,0.85511,0.00064766,0.00064766,0.00064766
685,4086.77,0.22614,0.22713,0.17436,0.87978,0.99666,1,0.995,0.99473,0.99666,1,0.995,0.99339,0.16244,0.18608,0.14034,0.85317,0.00064568,0.00064568,0.00064568
686,4092.7,0.19434,0.21961,0.16192,0.86209,0.99931,1,0.995,0.99307,0.99931,1,0.995,0.99349,0.1627,0.19027,0.14037,0.85511,0.0006437,0.0006437,0.0006437
687,4098.57,0.19007,0.20768,0.15723,0.86019,0.99533,1,0.995,0.99296,0.99533,1,0.995,0.99463,0.16149,0.18638,0.16133,0.86527,0.00064172,0.00064172,0.00064172
688,4104.49,0.20709,0.21449,0.16947,0.88411,0.99916,1,0.995,0.99242,0.99916,1,0.995,0.99465,0.15717,0.18414,0.14197,0.86146,0.00063974,0.00063974,0.00063974
689,4110.36,0.19446,0.2443,0.16036,0.85368,0.99931,1,0.995,0.99239,0.99931,1,0.995,0.99462,0.15919,0.18147,0.14365,0.85851,0.00063776,0.00063776,0.00063776
